Protein.IDs	Majority.protein.IDs	Fasta.headers	Sample.1_Tr_1	Sample.1_Tr_2	Sample.1_Tr_3	Sample.2_Tr_1	Sample.2_Tr_2	Sample.2_Tr_3	Sample.3_Tr_1	Sample.3_Tr_2	Sample.3_Tr_3	Sample.4_Tr_1	Sample.4_Tr_2	Sample.4_Tr_3	Sample.5_Tr_1	Sample.5_Tr_2	Sample.5_Tr_3	Sample.6_Tr_1	Sample.6_Tr_2	Sample.6_Tr_3	Sample.7_Tr_1	Sample.7_Tr_2	Sample.7_Tr_3	Sample.8_Tr_1	Sample.8_Tr_2	Sample.8_Tr_3	Sample.9_Tr_1	Sample.9_Tr_2	Sample.9_Tr_3
sp|Q02821|IMA1_YEAST	sp|Q02821|IMA1_YEAST	sp|Q02821|IMA1_YEAST Importin subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP1 PE=1 SV=1	23.7265042321277	NA	NA	NA	NA	22.7400154043121	NA	NA	NA	NA	22.6883143477971	23.6562188410571	22.7472669499111	NA	22.8131353091343	NA	NA	NA	22.602612789281	22.3147336941717	22.4513872113188	NA	22.7525031528189	NA	NA	NA	NA
sp|Q03048|COFI_YEAST	sp|Q03048|COFI_YEAST	sp|Q03048|COFI_YEAST Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COF1 PE=1 SV=1	25.3705932299827	25.3016979680346	NA	24.9246541406501	24.980327881244	NA	NA	NA	26.4541422544935	25.4118336913786	NA	NA	26.2884694548798	24.9531815444333	25.6947410913064	25.9060978818081	NA	25.5057306426847	25.5120457389744	27.2233378686429	26.4942994425036	26.8994288404933	25.5728833787556	NA	25.0370790381519	NA	24.8544799755824
sp|Q03102|YMN1_YEAST	sp|Q03102|YMN1_YEAST	sp|Q03102|YMN1_YEAST Uncharacterized membrane protein YML131W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML131W PE=1 SV=1	23.7562346055338	21.1143879709364	20.8215093058493	23.8139181593418	22.1192413157639	NA	23.4833306546725	NA	24.0651320950653	23.5389580693486	23.5521549797761	NA	23.0279653735113	NA	23.8124499665618	23.7382019634643	NA	24.1646129705898	23.6727119242795	23.6797077362389	23.2810753916858	23.756845399379	23.5909223284942	22.0086064311554	NA	NA	23.8019332889076
sp|Q03104|MSC1_YEAST	sp|Q03104|MSC1_YEAST	sp|Q03104|MSC1_YEAST Meiotic sister chromatid recombination protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSC1 PE=1 SV=1	23.1026152307648	22.5450766486011	22.2039501474172	22.4507581858543	22.4101780377287	NA	22.8340859865221	22.7428135188152	NA	22.485469674783	22.160079452044	22.5456423096984	22.4250365799164	22.4289510050606	23.0781097527758	21.3970206967332	21.1647203727635	NA	23.0608680741183	22.6330510899886	22.9865038484642	NA	22.6405944660724	22.395112559845	22.5685295378423	22.4661531535285	22.3670904906681
sp|Q03161|YMY9_YEAST	sp|Q03161|YMY9_YEAST	sp|Q03161|YMY9_YEAST Glucose-6-phosphate 1-epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR099C PE=1 SV=1	23.7635471198127	22.461064716774	22.2612949569986	NA	22.1115254167293	23.0630592806426	24.6957236094334	NA	24.1320258407527	22.3645012597781	21.9472802148976	22.2912302916581	NA	NA	22.6401972664992	24.8143094252039	23.3597109603025	24.5394314721554	24.4349809139818	23.0558305241369	22.1906602372972	22.9267636156435	NA	22.0625982504955	23.2685659859292	22.9918408159912	23.2776744785127
sp|Q03195|RLI1_YEAST	sp|Q03195|RLI1_YEAST	sp|Q03195|RLI1_YEAST Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1	23.7066191108073	25.4151264115695	22.0450690506906	21.8617381774743	22.6609690684137	22.3280295019302	22.8636864492638	23.2709910436708	23.8582322339727	21.7988720230841	25.4569484298206	22.1893033714528	22.8479305579444	NA	21.9228863262244	23.9613747970284	23.1854217258288	21.9890535004321	22.8565235542931	22.8362838652669	22.7159259720168	23.0373639619804	22.7170981971258	23.0302239303775	24.4518022179365	NA	24.2316190587836
sp|Q03219|YM44_YEAST	sp|Q03219|YM44_YEAST	sp|Q03219|YM44_YEAST Uncharacterized protein YMR178W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR178W PE=1 SV=1	24.3715905535984	24.1691322876419	24.0425998817129	24.2731985786541	24.7412402472312	NA	24.0885314086471	24.5435671338131	24.2478591532462	24.4252159032994	24.419890760465	NA	24.4588266131803	24.1420353646293	24.6720644435112	24.506517759923	NA	24.3920490393642	24.2581059174641	24.0526668814112	24.5549087185828	24.4722778319956	24.4849290726595	24.1982801628754	22.4476846005656	24.1482562336047	24.6361639169566
sp|Q03262|PGM3_YEAST	sp|Q03262|PGM3_YEAST	sp|Q03262|PGM3_YEAST Phosphoribomutase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRM15 PE=1 SV=1	NA	NA	NA	20.8973343873716	NA	20.974002790213	NA	NA	NA	NA	NA	NA	NA	20.9452094799936	NA	NA	NA	21.6010035869822	NA	NA	NA	NA	NA	21.7757533318382	21.3734769333278	21.1980852820787	21.1961650488151
sp|Q03558|OYE2_YEAST	sp|Q03558|OYE2_YEAST	sp|Q03558|OYE2_YEAST NADPH dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OYE2 PE=1 SV=3	26.7254644518731	25.8621403422186	25.2074323351777	26.818728246017	25.9331456547137	24.7001234470701	26.651299626074	26.5632549356362	26.5417370889141	25.8547415250627	26.4807448479923	25.3665970267695	26.8591095189136	25.4969829597347	27.0330715784913	26.7325978531324	25.5351949143104	27.0022798914231	26.9438020052189	26.4425304886016	26.875607069079	26.6989585313899	27.0386286795275	26.9804368420115	26.1308286566807	25.8610992147227	27.239816574823
sp|Q03661|ESC1_YEAST	sp|Q03661|ESC1_YEAST	sp|Q03661|ESC1_YEAST Silent chromatin protein ESC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ESC1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7558476356396	23.6963605608966	NA
sp|Q03677|MTND_YEAST	sp|Q03677|MTND_YEAST	sp|Q03677|MTND_YEAST 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADI1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4217279096079	21.2585085273611	NA	NA	NA	NA	NA	NA	NA	NA	21.1469365415277	NA	21.3290977490356	NA	NA
sp|Q03690|CLU_YEAST	sp|Q03690|CLU_YEAST	sp|Q03690|CLU_YEAST Clustered mitochondria protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CLU1 PE=1 SV=1	24.8383148882146	24.2397255444389	24.2660653377146	24.2013498075986	24.3900818170592	21.6307203848944	25.2469174226244	25.0128655834624	25.362221829816	24.4209830541772	25.480036020508	21.9391587840275	24.2532802437235	24.5221107097452	24.9676762285968	24.9442713160619	24.5831943532448	25.0371209422442	25.5030937002705	23.0229806819195	23.1989545470448	24.132888767042	24.5835386992662	24.2563791727447	23.4782778586071	24.6086257226957	25.2656004540111
sp|Q03862|ARX1_YEAST	sp|Q03862|ARX1_YEAST	sp|Q03862|ARX1_YEAST Probable metalloprotease ARX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARX1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6406385926087	NA	NA	NA	NA	NA	NA
sp|Q03868|SPO71_YEAST	sp|Q03868|SPO71_YEAST	sp|Q03868|SPO71_YEAST Sporulation-specific protein 71 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPO71 PE=3 SV=1	NA	23.1213773177609	23.2974010585072	23.4936277825423	22.6506862818832	NA	23.2909491741511	NA	23.3425879827762	22.7419499742717	22.6432176488856	NA	23.1402887036091	NA	23.0089141258701	23.5596422235203	NA	23.8874392954471	22.8284216422209	NA	22.7619050326635	23.7622295437239	22.8632327180682	NA	NA	NA	23.0971107451579
sp|Q03940|RUVB1_YEAST	sp|Q03940|RUVB1_YEAST	sp|Q03940|RUVB1_YEAST RuvB-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RVB1 PE=1 SV=1	22.654493560113	22.7122566175574	NA	23.2601178443339	23.2252774673838	23.6266715549647	22.8875880383955	21.9999986241381	22.3413667971526	24.0639808991893	22.9564378432601	21.9440657320071	23.0123967539202	22.6564807286398	23.1338452274538	NA	22.1093269388953	NA	23.9104963457056	20.7431218023577	20.9886375383799	20.9242645010333	23.0054059366595	NA	23.6466931760819	22.6276959591242	23.976399802772
sp|Q04215|YM13A_YEAST;sp|Q03964|YD17A_YEAST;sp|Q04214|YM13B_YEAST;sp|Q12266|YB11A_YEAST;sp|Q12490|YB11B_YEAST	sp|Q04215|YM13A_YEAST;sp|Q03964|YD17A_YEAST;sp|Q04214|YM13B_YEAST;sp|Q12266|YB11A_YEAST;sp|Q12490|YB11B_YEAST	sp|Q04215|YM13A_YEAST Transposon Ty1-MR1 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY1A-MR1 PE=1 SV=1;sp|Q03964|YD17A_YEAST Transposon Ty1-DR2 Gag polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8155803069077	NA	NA	NA	NA	NA	NA	NA	22.2177695980975	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q03973|HMO1_YEAST	sp|Q03973|HMO1_YEAST	sp|Q03973|HMO1_YEAST High mobility group protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HMO1 PE=1 SV=1	NA	NA	NA	21.7314433387762	21.8601094471922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8019135596097
sp|Q04013|YHM2_YEAST	sp|Q04013|YHM2_YEAST	sp|Q04013|YHM2_YEAST Citrate/oxoglutarate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHM2 PE=1 SV=1	22.3290977490356	22.2312235249387	NA	NA	22.2391428139288	NA	22.1066779466262	NA	22.5466316832549	NA	NA	NA	22.2291121776993	NA	22.1348637092271	22.4003603908717	22.7178721807817	22.3374248192739	22.4174847992929	22.2106832330352	22.1183860286813	22.2665086257013	22.2035021472146	23.5009381353559	21.9925151947719	NA	21.9790720593819
sp|Q04062|RPN9_YEAST	sp|Q04062|RPN9_YEAST	sp|Q04062|RPN9_YEAST 26S proteasome regulatory subunit RPN9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN9 PE=1 SV=1	22.6471105558255	22.4189262846357	22.3912362460185	20.9683883645219	22.4339500947811	22.5451473683685	22.9070520209587	NA	22.0824856260784	22.7907231422664	20.7843664621429	21.8930066873867	22.5669050640293	22.216793214792	21.2921575909771	21.2689942336069	22.6990115025136	22.8914685241628	20.6723666373656	NA	21.1190196233515	21.2822921037652	21.30897000011	23.0815595040069	23.3482732211071	22.7586965604218	23.1250407055936
sp|Q04067|EIF3G_YEAST	sp|Q04067|EIF3G_YEAST	sp|Q04067|EIF3G_YEAST Eukaryotic translation initiation factor 3 subunit G OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF35 PE=1 SV=1	23.5753093388788	23.6186292576641	NA	NA	21.9059510351449	NA	21.8034516351923	24.0360729746238	23.3111895313799	23.1471073932264	21.4971170046577	21.5693179084785	23.2261452096677	21.5901228299751	23.4913050937572	21.8885173345389	NA	NA	22.0429671878553	NA	23.5554354311769	23.8210421118553	NA	NA	NA	NA	NA
sp|Q04178|HPRT_YEAST	sp|Q04178|HPRT_YEAST	sp|Q04178|HPRT_YEAST Hypoxanthine-guanine phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HPT1 PE=1 SV=1	22.8180992074559	NA	NA	NA	NA	NA	22.5823101554072	23.0013394668106	22.7281247944201	22.7193562307797	22.6161404794584	NA	22.9269264511042	NA	23.0784355536287	NA	NA	NA	22.8092146734151	22.7434094742416	22.7984963238231	22.9129463334372	22.7637091998916	22.6308980949973	NA	NA	NA
sp|Q04304|YMY0_YEAST	sp|Q04304|YMY0_YEAST	sp|Q04304|YMY0_YEAST UPF0659 protein YMR090W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR090W PE=1 SV=1	NA	NA	NA	NA	21.8601852428758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8995118178506	21.8211199880282	NA
sp|Q04311|VMS1_YEAST	sp|Q04311|VMS1_YEAST	sp|Q04311|VMS1_YEAST Protein VMS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMS1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.590465526451	NA	NA	NA	NA	NA	NA	NA
sp|Q04336|YM54_YEAST	sp|Q04336|YM54_YEAST	sp|Q04336|YM54_YEAST Uncharacterized protein YMR196W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR196W PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5225777001637	NA	NA	20.2659080092311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.406653452273
sp|Q04338|VTI1_YEAST	sp|Q04338|VTI1_YEAST	sp|Q04338|VTI1_YEAST t-SNARE VTI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VTI1 PE=1 SV=3	22.4070166750809	22.2292295558656	22.3141804923394	NA	NA	NA	NA	22.7092302480374	22.7195233520253	NA	22.2235551450432	22.5339779385122	NA	NA	NA	NA	NA	NA	22.7007267154077	NA	22.1950537469288	NA	NA	NA	NA	NA	NA
sp|Q04344|HNT1_YEAST	sp|Q04344|HNT1_YEAST	sp|Q04344|HNT1_YEAST Hit family protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HNT1 PE=1 SV=2	22.9146807480635	NA	NA	22.7881161071283	NA	NA	NA	NA	24.5517443983781	NA	NA	NA	22.6359315178301	NA	23.7810675010444	NA	NA	NA	NA	23.0029365368496	NA	22.4546035318224	22.5193175876911	NA	NA	NA	NA
sp|Q04371|ARMT1_YEAST	sp|Q04371|ARMT1_YEAST	sp|Q04371|ARMT1_YEAST Damage-control phosphatase YMR027W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR027W PE=1 SV=1	22.7662797851289	22.8688564579512	22.6763755031688	NA	22.2316337061029	NA	22.5260932329973	23.0585744539365	NA	22.6723666373656	NA	22.8290413565951	NA	22.365355952783	22.4062382284851	NA	22.4987732592761	22.6495684487927	NA	22.8257460704277	22.6082647500031	NA	22.5270960995011	22.6842743501543	NA	22.4176135619145	NA
sp|Q04409|EMI2_YEAST	sp|Q04409|EMI2_YEAST	sp|Q04409|EMI2_YEAST Putative glucokinase-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMI2 PE=1 SV=1	23.5340967130597	NA	23.3438081355876	23.9171600759866	22.0217784007043	22.779144628449	24.6816390551899	24.6438341758275	23.0934884903362	23.4524936304516	22.75837125361	23.4214967887294	23.4048359652538	22.9207075766924	NA	24.4505442547048	24.2938981794957	23.8300671733259	22.9919099975553	23.3934899661149	24.3499609392296	23.8099015542501	24.0509247463639	NA	23.194783300768	21.6649662986101	NA
sp|Q04432|HSP31_YEAST	sp|Q04432|HSP31_YEAST	sp|Q04432|HSP31_YEAST Glutathione-independent glyoxalase HSP31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP31 PE=1 SV=1	26.8021798823687	26.597757059197	26.664922909938	25.4230048268735	25.1348088862125	22.4681685949592	25.3103576072583	25.3602134839207	26.0748803483693	25.3384113239795	25.0882078800163	26.5689614559977	26.5765784537153	23.9226141624051	27.2365358570001	26.6536246790203	26.8613595670428	25.4917638154622	26.7453497605412	26.5144858029976	26.4262241822244	27.2806507157153	27.1358462542292	26.6045595631519	25.5617410286053	24.6454293170078	26.6776125523225
sp|Q04491|SEC13_YEAST	sp|Q04491|SEC13_YEAST	sp|Q04491|SEC13_YEAST Protein transport protein SEC13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC13 PE=1 SV=1	22.4346628384815	22.0600599478346	22.0288759635972	23.9512704837667	23.8460374202135	NA	22.1642907160866	22.0165172344672	21.9467449648794	22.3854548413709	23.5723051674374	NA	23.1133549258784	21.9768717372807	23.7049319946485	22.5571663753835	22.1896351676355	23.9392126002022	23.3663969257441	22.5030026852007	22.9798570761405	23.3278650859931	23.3762356361661	23.4332624725697	22.1344877381413	22.1436086673008	23.5609251894038
sp|Q04636|POB3_YEAST	sp|Q04636|POB3_YEAST	sp|Q04636|POB3_YEAST FACT complex subunit POB3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POB3 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6272951919451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q04728|ARGJ_YEAST	sp|Q04728|ARGJ_YEAST	sp|Q04728|ARGJ_YEAST Arginine biosynthesis bifunctional protein ArgJ, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARG7 PE=1 SV=1	21.9756828661456	NA	NA	NA	NA	NA	21.7345062109682	21.8048305647027	NA	21.5889341848825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.0959526128088	21.5501831225353	22.6850019572511
sp|Q04869|YM94_YEAST	sp|Q04869|YM94_YEAST	sp|Q04869|YM94_YEAST Uncharacterized protein YMR315W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR315W PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.2357291163255	NA	NA	NA	NA	NA
sp|Q04894|ADH6_YEAST	sp|Q04894|ADH6_YEAST	sp|Q04894|ADH6_YEAST NADP-dependent alcohol dehydrogenase 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADH6 PE=1 SV=1	24.0484323270151	NA	20.9033052360604	25.1831740594228	NA	NA	23.9221604419118	NA	23.6760526201713	22.8121953278063	22.3429676964679	NA	24.3167234662085	NA	25.2405628073957	24.2987998321681	20.791061114717	23.1783718613507	23.6947676546501	24.6843706721662	24.7690072841805	25.0486817628064	24.7078831544404	22.8442375933909	NA	22.6145238381528	23.1438421798547
sp|Q04947|RTN1_YEAST	sp|Q04947|RTN1_YEAST	sp|Q04947|RTN1_YEAST Reticulon-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTN1 PE=1 SV=1	25.2728783395296	24.9916591986002	24.9789760835883	24.4115751207102	25.0397166217759	25.0939800402796	24.9078405442646	25.7878571365797	NA	25.1133867229127	25.0338907605209	24.1823028095522	24.935710366582	25.188805534058	25.05357858945	24.8207013541635	25.2711691959587	25.5972739965353	25.1280575870729	NA	22.7849255379263	NA	24.0869940010714	25.4311912597998	25.2379401883751	24.1844231952756	24.1661465291087
sp|Q04951|SCW10_YEAST	sp|Q04951|SCW10_YEAST	sp|Q04951|SCW10_YEAST Probable family 17 glucosidase SCW10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCW10 PE=1 SV=1	22.4143910436637	21.6092797555849	NA	23.1066779466262	23.3879804857223	NA	23.5812989795881	NA	23.0782075007573	22.0891620808751	23.1484114121614	NA	22.6024542152681	21.6577894539337	24.0764307122399	23.390475476175	21.9955546300258	22.7988127086522	23.2651354204584	22.5528820086909	23.3001972509532	23.4019752801435	24.141489760188	21.788713554112	NA	NA	21.9780945527227
sp|Q05016|YM71_YEAST	sp|Q05016|YM71_YEAST	sp|Q05016|YM71_YEAST NADP-dependent 3-hydroxy acid dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR226C PE=1 SV=1	26.6314532980217	26.2945994360307	24.4699825714116	27.0023872068575	26.5214069450964	25.6033997380583	26.4673571585471	26.5110353690857	26.4702619198568	26.2283012739085	26.7658499864682	23.9532259575982	26.3322601869262	25.5259678256534	26.813967073378	26.9651016960509	NA	27.1282936301102	26.5967623420646	26.2344542037094	26.4210954492434	26.2226563659904	26.2648849556747	26.6536246790203	26.0254244879368	25.9544911583798	26.6639734561091
sp|Q05131|RCH1_YEAST	sp|Q05131|RCH1_YEAST	sp|Q05131|RCH1_YEAST Solute carrier RCH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCH1 PE=1 SV=1	NA	NA	NA	NA	NA	22.4215481521244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q05506|SYRC_YEAST	sp|Q05506|SYRC_YEAST	sp|Q05506|SYRC_YEAST Arginine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR341C PE=1 SV=1	24.7667852667363	23.8681593991481	24.4333898347451	24.840093293481	24.3621214788932	NA	24.5228290939457	22.5577506848214	23.7818679421723	22.8367268913115	24.6452643841675	22.9702154505461	24.6008788555266	24.5676711153012	24.8119602367493	24.8691483690038	23.9641984212513	25.1572291124965	24.469672120798	25.4607335962958	24.734330478662	23.9823314431964	24.5271319032718	25.0027305626134	24.7293079013517	22.7167215143453	24.8594176275622
sp|Q05515|SVF1_YEAST	sp|Q05515|SVF1_YEAST	sp|Q05515|SVF1_YEAST Survival factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SVF1 PE=1 SV=1	22.7701371797992	22.5023957712879	NA	23.5060334309077	22.8218790604936	NA	NA	NA	22.4070426160682	NA	22.363218270125	NA	23.5762324421916	NA	22.7608295681154	22.5154967679301	23.0654444040779	22.6878233120481	NA	NA	22.6049440797721	22.8588961743734	22.3138207973626	22.4901790782618	NA	NA	22.904353111806
sp|Q05636|RRP45_YEAST	sp|Q05636|RRP45_YEAST	sp|Q05636|RRP45_YEAST Exosome complex component RRP45 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP45 PE=1 SV=1	22.4543023061938	NA	21.8342210405203	NA	NA	NA	NA	22.3135163700133	NA	NA	NA	NA	NA	20.8520905481145	NA	NA	23.1111114668168	22.1423002980689	NA	NA	NA	NA	21.4544278245159	NA	21.4681188648601	20.6665707628195	21.5973251520036
sp|Q05785|ENT2_YEAST	sp|Q05785|ENT2_YEAST	sp|Q05785|ENT2_YEAST Epsin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENT2 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8116663190461	20.8608293454588	NA	NA	NA	NA	NA	NA
sp|Q05905|HRI1_YEAST	sp|Q05905|HRI1_YEAST	sp|Q05905|HRI1_YEAST Protein HRI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRI1 PE=1 SV=1	23.4935056289466	NA	23.0740800352405	NA	NA	NA	23.1842718424596	23.1613564252844	NA	23.9365193292752	23.220281485959	NA	NA	NA	24.5056700774136	NA	23.6098658779278	23.147138454998	NA	NA	NA	NA	NA	NA	24.3008256480771	24.0985249788611	23.9864170463198
sp|Q05911|PUR8_YEAST	sp|Q05911|PUR8_YEAST	sp|Q05911|PUR8_YEAST Adenylosuccinate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE13 PE=1 SV=1	20.9244819872839	21.134205695514	22.599347181431	21.2210489554618	21.4524684939832	NA	NA	23.2259393519435	22.3956094412141	21.2301095878407	20.7829278430699	21.0014769187011	21.2366635799909	20.9224508394653	NA	NA	22.2098210083929	21.5192695898523	NA	NA	NA	NA	NA	21.4810406034342	22.9420082785844	NA	20.979734990474
sp|Q05933|ARPC3_YEAST	sp|Q05933|ARPC3_YEAST	sp|Q05933|ARPC3_YEAST Actin-related protein 2/3 complex subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARC18 PE=1 SV=1	23.0774253314044	22.2477143116175	21.2278791300323	21.6177777267288	NA	NA	22.9272520668988	22.4176650637455	22.6609690684137	22.863119262969	22.493310161678	NA	21.7489871747265	NA	22.5306958956591	NA	NA	NA	22.4913295625972	NA	22.9397147877176	21.5413708012019	NA	NA	NA	NA	23.0977376788822
sp|Q06103|RPN7_YEAST	sp|Q06103|RPN7_YEAST	sp|Q06103|RPN7_YEAST 26S proteasome regulatory subunit RPN7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN7 PE=1 SV=3	NA	NA	NA	21.6756865987282	NA	NA	21.9272339790603	NA	22.2358167480109	22.1044400696764	22.2116637587986	NA	21.5971887333906	NA	21.3716703097117	22.0414639802257	NA	22.19607497514	NA	22.2679947912109	22.1460975214163	21.5519203761426	NA	21.6984181148041	NA	NA	NA
sp|Q06146|YL257_YEAST	sp|Q06146|YL257_YEAST	sp|Q06146|YL257_YEAST Uncharacterized protein YLR257W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR257W PE=1 SV=1	NA	NA	NA	NA	22.7872792654774	23.1682907760741	22.7102397434278	NA	NA	22.5716572955215	NA	NA	21.8579855496954	NA	NA	NA	NA	22.8363416589885	21.5977797875731	NA	NA	23.1801944818204	NA	NA	23.4741980807181	NA	NA
sp|Q06151|DCPS_YEAST	sp|Q06151|DCPS_YEAST	sp|Q06151|DCPS_YEAST m7GpppX diphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DCS1 PE=1 SV=1	23.6589445079191	NA	NA	21.9641984212513	NA	NA	22.4900811223247	NA	23.2971211409586	22.7610731397424	23.7269199344907	NA	24.2026953961067	NA	23.0228960470153	24.0667750687548	NA	23.4004125122988	23.2614097458548	23.7562346055338	23.8571882813271	23.9692143534339	24.4069777627252	22.7666639673017	NA	21.5716341518571	21.8252802466515
