Protein.IDs	Majority.protein.IDs	Fasta.headers	50000amol-25000amol_PValue	25000amol-12500amol_PValue	12500amol-5000amol_PValue	5000amol-2500amol_PValue	2500amol-500amol_PValue	500amol-250amol_PValue	250amol-125amol_PValue	125amol-50amol_PValue	50000amol-5000amol_PValue	50000amol-25000amol_AdjPVal	25000amol-12500amol_AdjPVal	12500amol-5000amol_AdjPVal	5000amol-2500amol_AdjPVal	2500amol-500amol_AdjPVal	500amol-250amol_AdjPVal	250amol-125amol_AdjPVal	125amol-50amol_AdjPVal	50000amol-5000amol_AdjPVal	50000amol-25000amol_log2FoldChange	25000amol-12500amol_log2FoldChange	12500amol-5000amol_log2FoldChange	5000amol-2500amol_log2FoldChange	2500amol-500amol_log2FoldChange	500amol-250amol_log2FoldChange	250amol-125amol_log2FoldChange	125amol-50amol_log2FoldChange	50000amol-5000amol_log2FoldChange	featureAvg	Sample1_Tr_1	Sample1_Tr_2	Sample1_Tr_3	Sample2_Tr_1	Sample2_Tr_2	Sample2_Tr_3	Sample3_Tr_1	Sample3_Tr_2	Sample3_Tr_3	Sample4_Tr_1	Sample4_Tr_2	Sample4_Tr_3	Sample5_Tr_1	Sample5_Tr_2	Sample5_Tr_3	Sample6_Tr_1	Sample6_Tr_2	Sample6_Tr_3	Sample7_Tr_1	Sample7_Tr_2	Sample7_Tr_3	Sample8_Tr_1	Sample8_Tr_2	Sample8_Tr_3	Sample9_Tr_1	Sample9_Tr_2	Sample9_Tr_3
sp|P52488|UBA2_YEAST	sp|P52488|UBA2_YEAST	sp|P52488|UBA2_YEAST Ubiquitin-activating enzyme E1-like OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBA2 PE=1 SV=1	0.162593571174989	0.861589028534341	0.0191797429390767	0.584815209826729	0.0383940688588864	0.954726120567251	0.312878623751889	0.673880903922226	0.0006417849963433	0.490608427806271	0.974444763231711	0.578727895639965	0.997935466225821	0.30983120683799	0.982894734975189	0.743315396776469	0.829208062627704	0.0143677028213629	0.26790390859405	-0.0392655345198563	0.596794036872854	-0.101057104129101	-0.418960827458704	-0.00952428681638651	-0.154844689145403	-0.0708670436751575	0.825432410947048	23.0712993187616	NA	23.1545585548335	NA	23.2085564716147	23.268851498505	23.249046306411	22.768946729078	NA	23.4616393115493	22.7275432635308	22.5900999806487	NA	23.1190196233515	23.1294811273559	23.0134194583871	23.405744994969	NA	23.3606488628464	NA	22.5395734627112	22.5759555732101	23.1245832905123	NA	23.0309816085846	NA	23.4296917590749	23.1963451792959
sp|P52490|UBC13_YEAST	sp|P52490|UBC13_YEAST	sp|P52490|UBC13_YEAST Ubiquitin-conjugating enzyme E2 13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC13 PE=1 SV=1	0.261293878831846	0.873206431836923	0.566056356875793	0.0142818158357124	0.00277825431184433	0.671281256705304	0.876753095723543	0.828267206065179	0.471340039624232	0.5990989890057	0.979712719679724	0.993362783940045	0.901052744544039	0.0918146901152365	0.941149883138346	0.96491851456616	0.912408636522595	0.723694662608887	0.414918081796138	0.0580115257201044	-0.209424437566039	0.963587550767336	-1.22467034520456	0.154577262617558	-0.0563745402891591	-0.0788761740758375	0.263505169950204	23.5789172217828	23.3423166975101	23.4627628572616	23.3996304931049	23.770721956714	23.7772593290948	23.7736422910924	23.1260181412956	23.6106545129313	23.64207197081	21.1844685980243	23.1621558812041	23.5955962290443	23.6563279666607	23.631786317307	23.864385672066	23.8209447607273	23.9513594264652	23.8511946832328	23.7578628148238	23.7721325113743	23.3029880343766	23.9764872096995	23.7517475317394	23.8879970024475	24.0394237949453	23.70598667343	23.8128416307534
sp|P52553|PFD6_YEAST	sp|P52553|PFD6_YEAST	sp|P52553|PFD6_YEAST Prefoldin subunit 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKE2 PE=1 SV=1	0.692477249357275	0.916059231116606	0.728839608450255	0.77218611261706	0.315911121418609	0.193849931220759	0.00288049584093035	0.276199788168198	0.542163131827149	0.861159428089126	0.979712719679724	0.993362783940045	0.997935466225821	0.707233284724241	0.908215936237943	0.181733101236879	0.474215269276858	0.766769728695781	-0.0881611715690518	0.0209730712403946	-0.0690848966487607	-0.057666930255234	-0.202282075923932	0.264522563699433	-0.671872512690836	-0.220168981044068	-0.136272996977418	23.1886291645876	22.9822269782999	22.965819506279	22.8360526672256	23.8855787135012	23.7239033750309	23.3837686187304	22.861643534181	22.9875103718574	22.9978644594873	23.0338067632549	22.9701452207765	23.1604026484851	23.0701537087996	22.7860230921458	23.1214563682446	22.9798221955757	NA	22.74186770497	23.16166396076	22.6760741479528	23.153615733038	23.1338609018511	23.2278350731185	23.4095048853187	24.4196979168742	23.3842957750497	23.8497639584708
sp|P52893|ALAM_YEAST	sp|P52893|ALAM_YEAST	sp|P52893|ALAM_YEAST Probable alanine aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALT1 PE=1 SV=1	0.438995614958105	0.325504410819346	0.699241891543569	0.60198598011975	0.207270308706548	0.837913630537552	0.118564380980183	0.0953211880891646	0.0950872495986813	0.701988379679551	0.810305666652861	0.993362783940045	0.997935466225821	0.580879743960465	0.980760382656103	0.554413054052517	0.255881642333584	0.271566054409403	0.213285273151143	0.273975321761601	-0.0857839003954979	-0.116226302985851	-0.292387602530297	0.0413322016508388	-0.428828627762293	0.567303187380798	0.401476694517246	22.6732726889021	22.379782359208	NA	22.2956927160448	NA	NA	23.2196317696495	22.611712859388	NA	NA	22.2170003816273	22.8624951003882	NA	22.8448888538096	22.5788139936558	22.9487065781962	22.7117526632982	NA	22.9382436017801	NA	22.4865011712046	22.3605417048392	NA	22.8334491330428	22.8308215540333	NA	22.6523285822687	NA
sp|P52910|ACS2_YEAST	sp|P52910|ACS2_YEAST	sp|P52910|ACS2_YEAST Acetyl-coenzyme A synthetase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS2 PE=1 SV=1	0.64108188686617	0.365890353778845	0.406112345718066	0.041897740068975	0.0105872725767794	0.506202398653746	0.0023153898454132	0.00300035274165596	0.0361238285117417	0.834729511229123	0.818219154358132	0.993362783940045	0.997935466225821	0.152130810760038	0.916636632358522	0.160688055271676	0.0315491636774127	0.148342822409164	0.0485548289277666	0.0949072422342034	0.0870548723543614	-0.223058149301302	0.289383148295535	0.0694377178889987	-0.358136451293703	-0.34659924391023	0.230516943516331	27.3682522202118	27.4439534987852	27.2636498864261	27.2210342002824	27.5124677735499	27.333898507884	27.4882278902281	27.2116897485207	27.4932765630739	27.5083930006017	27.3413837651447	27.4367449594931	27.5585186916967	26.9918321680625	27.1300627229633	27.1382899267551	27.3608497626598	27.4768419800106	27.5213320563092	27.1576917124494	27.2578182701616	27.2519629858196	27.1491870546752	27.0858803807607	27.233430536012	27.9151892664108	27.8482243452367	27.6109782917452
sp|P53046|ROM1_YEAST	sp|P53046|ROM1_YEAST	sp|P53046|ROM1_YEAST RHO1 GDP-GTP exchange protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROM1 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7226011860798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.984801573729	NA	NA
sp|P53066|YGZ2_YEAST	sp|P53066|YGZ2_YEAST	sp|P53066|YGZ2_YEAST Ankyrin repeat-containing protein YGL242C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGL242C PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3935161514665	NA	NA	NA	NA	NA	22.0134876129148	NA	NA	22.8876438130477	NA	NA	NA	NA	21.8871789583807	NA	NA	NA	NA	NA	NA	NA	23.1359440806433
sp|P53081|NIF3_YEAST	sp|P53081|NIF3_YEAST	sp|P53081|NIF3_YEAST NGG1-interacting factor 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIF3 PE=1 SV=1	0.792639154966545	0.988136593120302	0.572307479098887	0.593662129702232	0.748099426622905	0.318428821918703	0.425171514523279	0.794784587091353	0.750247757290581	0.925781580664979	0.997222781676466	0.993362783940045	0.997935466225821	0.936046894744833	0.908215936237943	0.778945661887208	0.897604704930484	0.901112915819632	0.159077770396433	-0.00898968562963276	-0.3427861500431	0.323751755624993	-0.194418063659594	-0.610985033193536	0.486111489304239	-0.157391118861568	-0.1926980652763	22.6306841326788	22.6013663808208	22.7562346055338	21.7428340731009	22.8305701376242	23.1653799536173	22.119462974115	21.7600782966229	23.30382421777	22.0095634881737	22.8698355392323	22.7339065656003	21.5537961378772	22.7083253081914	22.7745474011125	24.0908748239653	23.2351155454417	22.1719439638223	22.1436398044919	22.9617810332772	22.5207807552077	22.6462317210999	22.1899367343258	23.7505213583891	21.8003343409737	21.6108572351288	23.9195260454246	23.0572031413878
sp|P53090|ARO8_YEAST	sp|P53090|ARO8_YEAST	sp|P53090|ARO8_YEAST Aromatic/aminoadipate aminotransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO8 PE=1 SV=1	0.233913651550198	0.711108967647764	0.361430918964172	0.746356958760056	0.0094928707397572	0.0471356822057532	0.838583352520432	0.66937318316897	0.0893477634775043	0.585916887840479	0.953635314024007	0.993362783940045	0.997935466225821	0.152130810760038	0.778861034542684	0.955615612740438	0.826592507329653	0.259444970097858	0.158827892941037	-0.0486074709862407	0.120855994851539	0.0424318086070343	-0.371389161892868	0.273797874473832	-0.0267017668402012	-0.0560737178999986	0.231076416806335	27.5847124779164	27.7943918691479	27.5274600631064	27.4662994299767	27.5216315881364	27.5349723734907	27.6145631530059	27.4980793251821	27.419890760465	27.7243588636252	27.5608523241778	27.0808076081612	27.6566280195163	27.588779817768	27.6039231892171	27.3983588071273	27.7685656782438	27.676267883532	27.6739790663196	27.6142120896045	27.4204530737484	27.3909182143235	27.8898892749383	27.705301219932	27.8172649426636	27.6186992625184	27.715548983008	27.5051400228066
sp|P53111|ARI1_YEAST	sp|P53111|ARI1_YEAST	sp|P53111|ARI1_YEAST NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARI1 PE=1 SV=1	0.511947391372454	0.583709282465346	0.566772525809145	0.580956285922087	0.32797388670103	0.372005507811955	0.402254157765652	0.24996870925241	0.684926707967392	0.753349341973288	0.917209141809399	0.993362783940045	0.997935466225821	0.711851223110284	0.916636632358522	0.776922009007234	0.451772297856908	0.867407181257974	-0.367886645138054	-0.279980973638146	0.370381435038396	-0.356772386050071	0.452173986213463	-0.411510559738694	0.430958143373861	-0.598380023947225	-0.277486183737803	23.2201261573082	23.6424025482506	22.9290055102381	23.6968911390501	22.840861655148	23.0342099055373	NA	NA	23.9545577171693	22.3310131339136	23.1215512231077	23.7861627209858	23.3197581064803	22.947975743174	23.6991174389267	23.4583885890488	22.3363082348865	23.2134893259203	NA	NA	NA	23.0523849641412	22.7093354367713	22.8957638605427	23.2658507946194	24.2668517228806	22.5422213911622	23.7986742988268
sp|P53131|PRP43_YEAST	sp|P53131|PRP43_YEAST	sp|P53131|PRP43_YEAST Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP43 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.348408311237	21.0670377709982	20.283649083054	20.8218985186395	NA	NA	NA	NA	NA	20.470106732954	NA	NA	21.2447563638051	20.340823716009	NA	NA	NA	NA	NA	NA	NA	20.6933644408298	NA	20.7927299350776	21.1952640588983	21.5088644517963	21.4550803438114
sp|P53141|MLC1_YEAST	sp|P53141|MLC1_YEAST	sp|P53141|MLC1_YEAST Myosin light chain 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLC1 PE=1 SV=1	0.459896339080097	0.904963968282441	0.674575507792302	0.0316429374522367	0.00195747047984218	0.521561403944681	0.713126177611823	0.695584817404152	0.658700093521592	0.710842002943402	0.979712719679724	0.993362783940045	0.997935466225821	0.080337671217978	0.916636632358522	0.910432122636592	0.843068333766999	0.85083586535959	-0.263382159646234	-0.0422606688359224	0.148930566510291	0.80789239806343	-1.24568802565997	0.228029572273936	-0.130340579405267	-0.13874851245183	-0.156712261971865	25.6934811434365	25.9907507685359	25.4225237093464	25.861454228966	25.9964729715225	25.9889105270037	25.8628734129748	26.1615793950392	25.8601994541232	25.1261678511781	25.5870062700859	24.7384596934328	24.0787938496084	25.6369106606945	25.7092249883994	26.1110995241913	26.0368066318804	25.8102448720701	24.5107487174513	25.4783087220251	25.6997528941011	25.6498753911912	26.1250643610501	26.0604599444614	25.9557995845955	25.8276950755143	26.3172929476945	26.1195144256477
sp|P53142|VPS73_YEAST	sp|P53142|VPS73_YEAST	sp|P53142|VPS73_YEAST Vacuolar protein sorting-associated protein 73 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS73 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5529523468882	NA
sp|P53145|LSG1_YEAST	sp|P53145|LSG1_YEAST	sp|P53145|LSG1_YEAST Large subunit GTPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSG1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8505271882418	21.9305222360779
sp|P53152|MMS2_YEAST	sp|P53152|MMS2_YEAST	sp|P53152|MMS2_YEAST Ubiquitin-conjugating enzyme variant MMS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMS2 PE=1 SV=1	0.966536028238156	0.0701243836923544	0.0712312556565677	0.839393950306488	0.799967189356732	0.848720332618046	0.993318218718303	0.332787132933183	0.960116860377215	0.989017117675842	0.569213498812635	0.857230069411334	0.997935466225821	0.946927365331008	0.981758799023016	0.998309848092746	0.52945083428684	0.992591601701246	0.0184438246817287	0.83094356676191	-0.827402690416072	0.0891440439460318	-0.111486780443201	0.0838971506901665	-0.003681578128365	0.430959458461498	0.0219847010275664	24.2683381720462	24.462887641679	24.2389242292905	22.1133072290128	24.268851498505	24.3500958714258	24.5047612931058	24.1835905582237	24.7815678287903	24.342791413254	24.3089005847063	24.4925280276618	24.2284664270243	24.2282462186683	24.359375847286	24.5250418626972	24.7004939048879	24.5346904391642	24.1280969302611	24.5715531461075	24.3247101538168	24.4010638713062	24.36626350964	24.4797585584027	24.5183333126793	22.8980728676502	24.4209830541772	24.5117743658247
sp|P53163|MNP1_YEAST	sp|P53163|MNP1_YEAST	sp|P53163|MNP1_YEAST 54S ribosomal protein L12, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNP1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5852018807104	22.5234872986999	22.3715373804065	22.8011044260084	23.7872593347586	22.5974842907503	22.7198575364498	22.9359620924768	22.5292904217414	22.9272701545105	23.6095277594838	23.6937047392253	23.7797658362768	22.7492532168078	22.2828859392619	NA	NA	NA	22.3210803153398	22.455782727	22.6396454189459	22.8230849695419	22.8477012189697	22.7188756493334	24.0340587403826	23.8951351707864	22.5878818741742
sp|P53172|SDS23_YEAST	sp|P53172|SDS23_YEAST	sp|P53172|SDS23_YEAST Protein SDS23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDS23 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1979503491814	NA	NA
sp|P53173|ERV14_YEAST	sp|P53173|ERV14_YEAST	sp|P53173|ERV14_YEAST ER-derived vesicles protein ERV14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERV14 PE=1 SV=3	0.00264725408456417	0.120293380839761	0.182347595010743	0.364343592002444	0.0428576824024182	0.449365855732098	0.220208526524685	0.0541208172416844	0.52445046456489	0.0592643333770173	0.654879922519381	0.952494762562693	0.997935466225821	0.323172903134485	0.916636632358522	0.656215243052643	0.185099126352355	0.757390698870873	0.681768357992404	-0.308563868384542	-0.260311868112556	-0.1992585345332	0.486799372230099	0.1429448946582	-0.177043725337668	-0.264350124200202	0.112892621495305	22.5843024293874	NA	22.2799709740367	22.653619212703	22.3996044184966	22.5177568399516	22.5036336049467	22.1582312249853	NA	NA	NA	NA	22.9263654960156	NA	22.2555726507186	22.337669807536	22.7768578835156	22.7624120491233	22.9807288162942	NA	NA	22.7271069614824	NA	22.4395661237855	NA	22.7249026587829	22.6622519956231	22.8268905815895
sp|P53184|PNC1_YEAST	sp|P53184|PNC1_YEAST	sp|P53184|PNC1_YEAST Nicotinamidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNC1 PE=1 SV=1	0.456277938033105	0.258242524476784	0.0965644506920206	0.11388019256903	0.615086238658241	0.458382936760945	0.503540804608475	0.443529951739487	0.044199742784472	0.710842002943402	0.786407569355014	0.857230069411334	0.997935466225821	0.865236398200115	0.916636632358522	0.817927774148633	0.64802060317306	0.174287622116043	-0.0998354177553331	0.152929516684505	0.229180940759996	-0.217295614616837	-0.0671214091617962	-0.0993627704297992	-0.0895183079050987	-0.102726535681402	0.282275039689168	27.6297022779803	27.5408950791595	27.5883509335432	27.5046097733828	27.8606494045668	27.7606570133291	27.7449008522502	27.5649997796798	27.8443980414474	27.6832465150118	27.5385289138344	27.4071398906167	27.6525310032049	27.741561724836	27.6884584243988	27.667632197196	27.7722835604653	27.3011222960458	27.7197322263619	27.0674317346929	27.420774297249	27.4581069318636	27.3525393327303	27.7403397286513	27.7066849737598	27.9975500919554	27.8814536285511	27.7953831566838
sp|P53199|ERG26_YEAST	sp|P53199|ERG26_YEAST	sp|P53199|ERG26_YEAST Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG26 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4541767769504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P53221|RL26B_YEAST	sp|P53221|RL26B_YEAST	sp|P53221|RL26B_YEAST 60S ribosomal protein L26-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL26B PE=1 SV=2	0.109064909674932	0.392203782116632	0.222071557166256	0.121342121507412	0.885905178998853	0.9279654240035	0.36546571857332	0.0423469211056636	0.0525341154711581	0.40476495890055	0.824816438754372	0.96518343344805	0.997935466225821	0.962493416365822	0.982050098901041	0.770921606960134	0.159721539387666	0.188905057704579	-0.490539426632907	0.255406732275269	-0.368284371889931	0.473139551970796	-0.0424192936643308	0.026721973743566	-0.270464656764133	0.710032275438778	-0.60341706624757	24.1323877992749	24.1407099671628	24.1780526658981	24.0919240861186	24.390475476175	24.2820658164083	24.2820658164083	24.2244239235642	24.5162304772656	24.4362525151755	24.0190314105745	23.749498750577	24.3275910177854	23.6748680972124	24.1278608550364	24.3404841864504	22.9044633702541	24.365462753815	24.4353625120375	24.5215716867459	24.4362525151755	24.5577156329279	24.2198532967195	23.6084001253472	24.3951256378632	NA	23.701974785623	23.5143654028272
sp|P53228|TAL2_YEAST	sp|P53228|TAL2_YEAST	sp|P53228|TAL2_YEAST Transaldolase NQM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NQM1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.767815900367	21.208601121199	21.6196593862626	NA	21.6308092426822	NA	21.3902130486998	NA	NA	21.0767242777429	22.6035865045887	21.1390241743973	NA	NA	NA	NA	NA	NA	NA	22.6666141019619	NA	NA	21.2951882282157	NA	NA	NA
sp|P53235|EIF2A_YEAST	sp|P53235|EIF2A_YEAST	sp|P53235|EIF2A_YEAST Eukaryotic translation initiation factor 2A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR054W PE=1 SV=1	0.386716023263859	0.621090071880381	0.568086184371536	0.665446682848703	0.0822783195499866	0.469263345726168	0.142247656932549	0.0268692601136732	0.346908028948844	0.67388444506699	0.91808271936759	0.993362783940045	0.997935466225821	0.439892091299984	0.916636632358522	0.587618297090412	0.124503491538854	0.61416880635331	0.3763429107143	-0.213520614593399	0.246853324730999	0.186644231887598	-0.778200061343998	0.313727758898331	0.649788092181037	-1.01633205795537	0.4096756208519	21.8382058391005	22.2706774422023	21.3652224403736	22.0709398293998	21.6938323304322	20.7402419242274	21.4163254182542	21.1916544618169	22.1090718260473	21.7655515803313	21.5088644517963	21.5919039633815	21.3055786269421	22.1133708244831	22.1349890111523	21.5514041138215	21.2959729108525	22.8911718221392	22.0081618673467	21.7476767133315	21.6108121882132	21.607790836238	21.6622737303229	22.539739100699	22.53893439513	23.2033677200214	22.4158871872747	21.2801409394838
sp|P53250|TWF1_YEAST	sp|P53250|TWF1_YEAST	sp|P53250|TWF1_YEAST Twinfilin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TWF1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9860697855067	22.1464704794849	NA	21.5742239372137	NA	21.9351708060044	21.818040678295	21.9674739530663	21.7737428869186	21.8203020784762	21.9610921304181	NA	22.1705693720576	21.6241743077323	21.9095444825233	20.2222288811355	21.5864623267975	NA	NA	NA	22.0457356688712	NA	21.6727982330971	21.7148994931479
sp|P53252|PIL1_YEAST	sp|P53252|PIL1_YEAST	sp|P53252|PIL1_YEAST Sphingolipid long chain base-responsive protein PIL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIL1 PE=1 SV=1	0.593137947580048	0.336265175786778	0.108731331528239	0.184910823124388	0.82620466427192	0.0645389760180684	0.529860951932927	0.898542131916391	0.881556642233142	0.797494001402687	0.810305666652861	0.857230069411334	0.997935466225821	0.946927365331008	0.840167066274808	0.835155764134174	0.953643614605554	0.95784786288911	0.11321551762137	0.205442620327869	-0.350123299643503	0.28634026724157	0.0463848879813256	-0.408009899536459	-0.13330513425954	-0.0269241981949975	-0.0314651616942641	26.7336137673933	25.9485328156121	26.6499301954625	26.7606570133291	27.2020040698809	26.9055241771674	26.9277313120052	26.6260309327897	27.0573436369337	26.2920733156639	26.5515830665683	26.275633627565	26.7232524274762	26.7604032187922	26.9660924446586	26.9088484928241	26.6753258691068	26.8994288404933	26.7403397286513	27.0034599223808	26.7358286849589	26.6702013159945	26.3489991818702	26.8144561225491	26.2478591532462	27.1800654552836	27.1112786531948	26.8246880451601
sp|P53281|LSB1_YEAST	sp|P53281|LSB1_YEAST	sp|P53281|LSB1_YEAST LAS seventeen-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSB1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8975005783951	NA	NA	23.2004071483494	NA	23.1473558686752	NA	NA	NA	22.8744771229046	NA	22.9890881585235	22.716512203629	22.8158734283826	NA	22.8573401759409	NA	22.8602041911745	23.1866613624353	23.0382016472516	23.1721271438087	NA	NA	NA	23.1937010088636	NA	23.285738595349
sp|P53295|RBG2_YEAST	sp|P53295|RBG2_YEAST	sp|P53295|RBG2_YEAST Ribosome-interacting GTPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RBG2 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6493930238118	NA
